No	Na	x	y	z	Cl	x	y	z
1841	15.240037	14.665382	1.213726	-3.963855	14.124504	2.616419	-9.312808	-10.292112
1842	17.026509	-0.028479	15.241201	7.589926	14.540922	2.592117	13.919831	3.310232
1843	20.223726	11.447645	-7.843945	14.711324	18.055947	-3.048919	3.737791	17.399719
1844	29.497301	0.299954	-25.130674	-15.441826	17.672608	2.805419	11.290818	-13.302937
1845	19.331183	17.652140	-2.523040	7.465311	28.448060	-12.232349	24.076807	-8.942545
1846	22.212650	18.662994	8.775638	-8.251220	13.765118	8.722910	-2.067879	-10.445726
1847	15.855744	15.535140	-0.878610	3.048294	22.107186	1.384690	-18.028490	-12.719428
1848	36.137504	35.804935	-4.613418	1.625465	12.633798	-5.199380	-10.035628	5.644950
1849	16.880260	-1.698869	-4.660382	-16.134989	11.214077	1.988894	-3.389451	10.502926
1850	8.943728	8.803328	-1.463205	0.592221	11.741421	2.831030	8.694304	7.365821
1851	18.392294	-0.370567	6.982393	-17.011330	16.441392	10.236762	1.900172	12.724678
1852	13.482000	-11.023146	0.174562	7.760420	11.746519	-10.829560	-2.664509	-3.688050
1853	9.210780	-1.848791	-8.341711	3.440392	11.004499	-0.315685	3.039438	10.571715
1854	22.582956	3.787971	19.629999	-10.502585	23.643588	-5.884661	11.864518	19.586302
1855	42.136437	1.334864	10.087401	-40.889385	8.040775	-6.312683	4.780637	-1.396288
1856	19.411523	-9.120806	-17.028845	1.906977	26.141351	12.606244	3.374580	-22.650940
1857	8.527736	-1.204911	6.453753	5.442383	17.168593	8.951384	-11.989102	8.419901
1858	20.678564	16.873322	-3.870801	-11.309771	31.584631	-16.881521	19.552822	-18.173891
1859	17.029304	4.471752	-16.340763	1.726297	23.975645	16.729231	-1.212297	17.131687
1860	21.226907	5.146776	-10.500421	-17.715345	12.785986	-6.613926	10.465035	-3.196944
1861	21.528797	10.981687	-15.265261	10.481578	14.061096	-11.754224	4.627158	-6.175925
1862	36.370259	-0.535321	6.187660	35.836044	24.066205	-10.134200	-19.890802	-8.990895
1863	37.488858	-10.340755	16.466930	32.051888	8.318774	2.312097	7.395493	-3.027026
1864	13.376820	1.236459	-13.267064	-1.181310	16.810800	2.817675	16.527086	-1.232525
1865	30.340286	0.794664	-26.764044	14.268406	21.434784	-10.921464	-3.582840	-18.092398
1866	25.644085	-11.541308	10.196436	20.504877	19.332269	9.211008	15.803867	6.255536
1867	16.212683	2.228263	4.625868	-15.378143	23.326284	-1.280422	-22.559807	-5.790608
1868	17.252956	-13.845015	-10.282454	0.501211	14.819023	13.360909	1.676523	6.186989
1869	18.086513	12.697613	-10.706928	7.159210	17.319110	4.674621	-0.683973	16.662283
1870	15.247946	2.331143	-8.669638	-12.324894	15.522028	3.653606	1.806999	-14.977292
1871	31.070449	18.347942	-20.958910	13.764081	14.840936	-1.077814	10.777658	-10.145629
1872	31.182426	10.765449	2.262760	29.177538	13.038683	-8.887964	2.260957	-9.268193
1873	18.391810	0.872564	-18.370623	-0.132346	16.359401	5.831531	6.606185	13.783381
1874	13.534402	-10.394850	8.659929	-0.364345	16.431105	-8.894803	12.489977	-5.904589
1875	7.081416	-0.228323	-1.210619	6.973430	11.478091	6.368929	1.215057	9.471375
1876	13.883071	9.025907	-9.762724	-3.995234	15.168369	-13.028429	5.895900	-5.057451
1877	13.664460	-9.729488	6.395466	-7.152100	29.781496	-12.205630	17.730747	20.581076
1878	20.836828	5.543816	-2.140320	-19.971443	24.298344	12.282779	-0.034356	20.965250
1879	9.537303	-3.187366	0.678577	8.963280	12.429280	-5.630456	2.477714	-10.800273
1880	17.942067	-4.128461	15.702328	-7.636131	7.350121	-4.443158	-0.731589	5.809252
1881	5.420134	-0.713330	1.271926	-5.220270	13.211327	-1.289933	1.706841	13.036944
1882	12.797391	-2.367375	10.059429	7.548288	11.801438	-10.943583	-1.847571	4.012281
1883	17.421098	14.053187	-10.285481	-0.459848	16.239508	-5.035736	9.980953	-11.778945
1884	18.596534	16.196012	-6.272095	6.646885	9.678039	-8.003821	-0.136469	-5.439179
1885	16.638084	-12.052848	-10.272154	-5.102701	11.374395	-7.645469	7.004805	4.675080
1886	21.062444	1.958250	-13.757235	15.828149	13.766124	7.849144	-8.891446	6.988512
1887	26.178754	22.888994	-11.258255	5.888363	16.165321	-10.339344	-12.380727	-1.064509
1888	8.607044	-6.371139	3.101362	4.885832	8.521522	-3.514035	7.664397	1.234873
1889	26.760312	-23.053656	-6.228469	-12.076813	7.591717	-2.343061	2.347648	6.828820
1890	31.736617	-17.505352	13.607406	-22.707136	13.650824	-4.257848	-11.852347	-5.266648
1891	26.333990	-22.856676	-10.123535	-8.280424	11.795817	-0.903436	6.589095	-9.742122
1892	19.084771	17.059153	-8.362473	1.811856	14.052573	13.089327	4.935933	1.334500
1893	27.601053	-26.412979	5.005303	6.254566	11.671048	10.450640	2.439288	-4.587740
1894	36.510063	18.899977	24.980728	18.754702	22.669552	-14.845316	9.440992	14.296603
1895	22.214801	4.782774	13.218294	-17.201719	15.633135	6.107604	10.291824	10.058352
1896	20.295076	-11.170784	-13.363308	-10.417566	9.977406	-0.164164	0.172723	9.974560
1897	18.203411	12.985800	-3.444834	12.282764	17.155352	5.594013	-14.452908	-7.357076
1898	7.369593	-5.233405	-5.178889	0.318570	24.814563	-14.897700	-19.221340	4.935699
1899	10.850524	-9.640243	-4.916800	0.790360	13.188979	3.757505	5.728149	-11.270254
1900	18.243819	9.715024	-13.211252	7.994877	13.143789	-5.218567	11.515106	3.595563
1901	17.044598	-6.943583	-3.941305	15.058920	21.849772	-4.296039	21.350193	1.768001
1902	42.032661	-6.903150	-41.433331	1.539550	16.506616	-13.542111	9.300247	1.607787
1903	21.767262	-9.954139	-17.559076	8.149089	17.731759	13.339850	2.262405	11.460592
1904	25.719921	-5.332132	24.082115	7.289338	3.071125	-2.292294	-1.944884	0.628188
1905	30.010014	-23.689486	-18.355419	-1.577279	13.331054	10.755936	-3.598550	-7.005519
1906	22.772700	-13.301201	17.506927	-5.931392	18.354240	-17.979500	-3.033661	-2.100626
1907	15.712672	-3.494222	11.381746	10.253503	14.348505	-3.096064	-5.131303	-13.037013
1908	14.293609	-7.892823	5.633036	-10.501405	22.594913	-16.540361	-14.169812	6.013565
1909	35.270661	-27.093739	18.313995	-13.211602	10.353406	7.387122	-6.486812	3.247263
1910	15.609608	12.558249	-9.237643	0.784993	15.613588	-13.207888	-5.123350	-6.564079
1911	31.638509	-13.750857	-17.797613	22.252060	21.829778	0.834363	-21.473194	3.839920
1912	18.212440	-9.574796	15.391202	-1.768377	24.280159	12.499402	20.773899	-1.317647
1913	28.263066	12.609287	-11.633648	-22.460299	20.757953	17.790739	8.512720	-6.474242
1914	19.075360	18.995588	-1.614846	-0.655171	5.615825	-0.341338	-1.600139	-5.372200
1915	22.734698	5.809717	5.618207	-21.249693	10.701136	2.452639	3.901866	9.657863
1916	26.343490	0.550856	-10.836744	24.005020	19.482428	-6.465859	8.882100	-16.089312
1917	13.917004	-8.274216	-8.793992	-6.919976	17.411060	-10.628404	13.361818	-3.412312
1918	29.029876	-28.497721	-5.286246	1.633769	32.870169	4.344934	31.628910	7.821869
1919	16.566442	-0.226105	-3.536968	-16.182884	27.987488	-24.080294	7.766096	11.963557
1920	26.106722	-16.622461	7.241318	-18.783451	17.996430	16.171995	-7.870581	0.626123
1921	19.551466	-3.234084	5.961530	18.337412	15.514128	-13.047327	8.078920	-2.277382
1922	16.651835	9.481145	-5.810233	-12.394866	11.608790	11.189325	-2.877178	1.133514
1923	18.958821	5.047760	-14.248334	11.442988	18.687836	-8.981997	-5.079804	-15.580582
1924	28.391729	-24.193460	-14.169041	-4.472698	17.798694	8.609211	-6.163879	-14.306697
1925	15.773059	-8.162951	-13.486802	0.511640	12.178926	3.186115	-1.026916	11.709840
1926	9.762762	-8.135802	-5.258668	1.211058	10.935310	9.412277	4.540515	-3.220832
1927	12.588283	2.375109	-12.157262	-2.241584	8.067903	-5.200712	-0.731376	-6.124438
1928	21.216164	-15.486695	10.412861	10.092582	10.800120	7.261671	-3.853246	-7.004514
1929	17.877514	11.718800	-2.274947	13.307887	12.715113	5.066982	-1.366683	-11.581535
1930	19.276104	8.243385	11.502196	13.088707	27.389307	11.235548	-9.872769	-22.944826
1931	10.114461	2.915317	-8.366120	4.879680	20.068829	-6.059987	-18.946180	2.660210
1932	17.071589	-9.695851	-8.567386	-11.136854	14.214082	3.899341	-4.499525	-12.906958
1933	21.522582	-4.200774	20.586695	4.665088	20.736006	-2.773316	2.363126	20.413385
1934	28.167111	12.399409	-4.093856	24.957586	8.515091	-1.134250	-8.348437	-1.234439
1935	32.718897	11.062553	13.068718	-27.881083	13.483152	-12.522692	-3.011105	3.988836
1936	20.251139	12.286426	9.949210	12.655655	26.831835	17.332457	18.285280	9.229402
1937	8.541054	-1.713652	-7.350884	3.997185	5.632627	0.344382	5.594303	0.558269
1938	30.392011	-22.239059	9.408369	-18.454842	26.520694	22.108795	12.682539	7.328138
1939	12.797707	-12.456469	1.430482	-2.563478	22.250497	-2.034684	-13.602597	17.490398
1940	31.579198	18.377954	-15.381154	-20.564938	22.810248	18.024235	10.791671	8.886743
1941	20.285278	-4.908529	-12.896943	-14.868345	10.073407	8.708764	-0.173931	5.059714
1942	30.276839	2.401011	2.888333	30.042963	7.972446	-2.731853	-7.418043	1.034168
1943	26.474009	3.671028	-26.165386	-1.664106	16.283568	7.959126	4.376759	-13.514839
1944	20.833897	15.576475	-10.781201	8.671238	14.260875	4.809760	8.978533	-9.981218
1945	21.050084	-5.148518	-19.405941	-6.325207	10.709662	1.052600	1.951257	-10.477666
1946	20.690273	13.122139	-13.287593	8.907118	15.370186	-2.537341	-6.128378	-13.865335
1947	16.423539	10.452791	-5.677288	-11.324318	12.026142	5.758106	5.304946	9.128519
1948	14.938185	-5.045764	4.234995	-13.407253	4.497450	3.183880	3.047467	-0.896055
1949	11.142854	-1.814704	-3.106016	10.546218	22.202357	14.662463	9.399063	13.770056
1950	8.587458	-6.578020	-0.917248	-5.443596	20.666220	-6.707822	18.691139	5.721807
1951	4.810500	2.961579	-1.127362	-3.619257	21.944352	5.310156	-21.282919	0.627855
1952	28.048820	-12.138192	-2.159648	-25.193977	13.573643	-4.556051	-12.473513	-2.810278
1953	20.957708	-17.637346	-7.907946	8.100243	20.739824	11.595941	-16.646954	-4.307364
1954	22.672627	-3.227258	10.738487	19.705778	28.315760	-23.930693	-1.684093	-15.042209
1955	5.879819	0.059132	5.063734	2.987870	13.648030	2.838068	12.941387	-3.276369
1956	0.768847	-0.681760	-0.161477	0.316629	13.378141	-1.315819	12.692861	-4.016786
1957	19.979758	2.762701	-19.724848	1.577522	14.097243	-12.235412	-6.172542	-3.305554
1958	18.821964	6.117943	-12.083333	-13.070202	12.704193	0.908592	-4.296711	11.920959
1959	26.553676	5.802327	11.026140	23.448986	24.148570	-19.232986	-2.390933	14.405870
1960	10.084640	1.183418	3.759968	9.282355	21.618128	4.855838	-6.723769	-19.963848
1961	15.825298	-15.599645	2.650148	0.260480	17.983171	-14.621384	-10.311139	-1.813838
1962	18.667482	-15.515663	-2.918738	-9.960926	25.841923	3.355324	19.476570	-16.649624
1963	22.203879	8.535303	-3.223685	-20.242744	8.406631	-1.354958	7.688368	3.118418
1964	17.461215	-1.081827	-15.532621	7.903250	13.081859	6.142473	8.749201	7.540329
1965	21.105207	-13.155503	13.878314	8.930559	9.872899	-5.537084	7.176290	3.913527
1966	16.765379	-15.604586	2.565581	5.567103	14.864659	1.891173	11.730289	8.932071
1967	20.769909	11.528464	0.194018	-17.275589	10.976963	0.828436	-7.911280	7.564328
1968	12.480777	-6.711544	-0.060052	-10.522422	10.246820	-7.387725	5.172375	4.864707
1969	12.894260	-0.522023	10.751192	-7.099387	7.580165	-2.604962	-1.355411	6.988272
1970	16.378821	14.269115	-4.739332	-6.495910	4.443696	-0.191346	-4.396108	0.619726
1971	23.436254	6.259696	-16.576824	-15.338942	8.403557	-0.078286	7.228033	-4.285928
1972	16.848787	-5.107081	11.499540	11.205352	9.639034	3.833942	3.121976	-8.274366
1973	24.484768	11.087174	21.820314	-0.672526	14.947583	12.294056	-2.938154	-7.978325
1974	28.671442	20.721653	19.813707	0.285796	11.246128	-7.835696	5.232591	-6.139809
1975	27.374136	16.882139	21.369781	2.769319	12.039446	-3.656076	5.737801	-9.932724
1976	33.092379	-16.492481	26.068031	11.981709	21.800390	-9.395341	-17.397560	-9.182019
1977	26.574508	-0.258526	25.589140	-7.164746	25.099159	-5.277994	23.529783	-6.961312
1978	8.015754	4.820724	-0.547918	-6.380651	14.233708	6.261260	-12.768704	-0.596040
1979	26.196317	-17.490738	19.459620	1.282300	8.471177	2.643342	-7.983362	-1.019562
1980	31.427987	-15.167537	27.204308	4.194025	14.194131	-9.721074	10.312240	0.794848
1981	11.740881	-1.172697	3.012664	11.287024	19.778540	16.674671	4.707566	-9.538595
1982	18.300201	16.624651	4.602281	-6.110429	13.853951	13.699830	1.517355	1.394360
1983	21.055978	-9.338625	-15.749852	-10.396462	6.482359	4.155651	-4.950016	-0.498878
1984	15.842429	6.562113	7.036851	12.585863	8.002444	-5.005271	5.330931	-3.250776
1985	26.224612	-11.548658	18.263952	14.858896	15.721616	-7.175916	8.384301	-11.197274
1986	15.633412	4.050682	7.026430	13.365060	12.518645	4.443003	-10.346795	-5.469921
1987	20.335123	-1.455376	-14.816425	13.851810	20.610802	6.157100	8.278962	17.842480
1988	18.850387	14.646760	8.673764	8.097860	13.736399	-10.059803	-3.653799	-8.610387
1989	20.333241	0.443530	20.291306	1.227557	29.197597	-14.378741	-0.524210	-25.406233
1990	22.264789	17.353855	-8.072419	-11.375439	7.192530	7.159470	0.160344	-0.669904
1991	6.250362	3.189742	-1.940946	5.012514	12.279627	-1.719079	11.268565	-4.566557
1992	18.688428	-15.579834	-10.003912	-2.539263	9.506161	-7.040564	3.647020	-5.243740
1993	9.371922	-7.373437	-5.740597	0.714764	24.298970	-14.019279	-11.607587	16.098562
1994	27.736858	25.850700	-7.725783	-6.433263	22.576952	-13.526424	-14.787599	-10.396227
1995	11.957266	3.370661	-0.080916	-11.472067	27.701999	-6.614806	24.801142	10.418659
1996	25.356238	8.402360	5.019288	-23.391150	20.214506	11.551378	-6.327121	-15.334909
1997	21.902116	-4.322782	-3.881419	-21.117548	15.818810	4.502725	7.589421	13.128630
1998	12.036355	6.047659	-7.003833	-7.697141	12.018126	9.110524	-4.261345	-6.578345
1999	15.220102	6.242620	-11.447227	-7.851255	23.175501	-19.374044	-11.910260	-4.460486
2000	22.396952	-19.626980	8.409747	-6.758793	11.232657	-1.674164	1.835427	10.954495
2001	19.802649	15.354341	-11.394173	-5.153828	14.800972	10.312822	10.601976	0.559073
2002	17.789139	-7.344285	-10.254373	12.544433	5.219921	1.361299	3.356567	3.758710
2003	24.950158	-15.535733	1.673194	-19.451267	4.937168	3.755448	2.725699	1.686060
2004	11.444962	6.892731	-9.050347	-1.252447	24.712550	-17.709261	-17.224354	0.643293
2005	23.337466	-19.795187	8.937900	8.538257	18.371194	-1.832542	-2.581086	18.096424
2006	19.669303	-7.220310	-16.736637	-7.391453	15.185117	0.814317	14.667352	3.846227
2007	25.975919	15.128333	20.093229	-6.491843	18.504663	-10.169840	8.855710	12.671752
2008	17.981396	12.346744	-2.109504	12.901106	20.404300	-19.509829	5.505685	-2.321526
2009	16.017319	-5.856637	13.449591	6.431393	13.832960	12.033526	-5.946424	3.344407
2010	16.856574	6.928195	-1.176051	15.321916	5.816996	5.181859	-1.021843	2.437543
2011	21.023974	17.751696	-7.739466	8.184464	18.166388	-11.286836	-5.561656	13.103167
2012	22.234843	5.618937	18.277758	11.346337	10.129721	-1.807890	9.919741	-0.970324
2013	17.459843	5.452819	-12.364474	11.055888	21.227983	18.220228	-2.792484	10.528656
2014	9.893939	-1.790575	-9.046539	3.583852	6.296255	4.511637	-3.695210	2.373473
2015	21.915354	9.791721	19.019938	4.758875	23.976469	16.642893	-3.090530	-16.980394
2016	2.480773	-1.062021	1.968631	-1.072772	31.433123	-17.359770	16.500921	-20.356798
2017	17.975501	-2.067477	-14.945633	-9.770989	10.112028	-0.583232	6.556919	-7.675921
2018	26.723793	15.715086	-20.515934	6.803944	23.614517	-19.292885	-8.232906	-10.846624
2019	22.728304	-21.947023	-0.983022	5.825603	25.654402	-5.724900	-13.080425	-21.313759
2020	27.214306	-18.233015	-4.325659	19.734850	18.635648	0.851043	8.637916	16.490892
2021	14.670507	-0.254100	-0.193246	14.667033	14.880998	-11.561975	4.497305	-8.218218
2022	25.580600	-21.816376	-13.300292	1.230892	12.247812	6.131074	7.532899	-7.461518
2023	29.045471	-14.795863	20.403166	-14.437196	11.797278	-2.535972	11.056057	3.241636
2024	8.618048	3.077729	7.784518	2.049298	19.620729	2.592757	19.420656	-1.043428
2025	35.761881	20.299475	18.821136	-22.640854	10.060325	-0.464400	0.424710	-10.040622
2026	25.396183	-0.741958	25.304216	2.027870	13.371965	1.404178	-5.026052	12.311643
2027	16.414624	6.417771	-11.847303	-9.375154	24.975295	-12.702898	11.945800	-17.880146
2028	9.743234	9.334587	2.717348	-0.641954	16.435756	-6.526106	13.920889	-5.809721
2029	16.655744	-12.021050	-11.524761	-0.296712	2.846408	-1.019199	0.944862	2.484050
2030	23.201791	11.480101	20.049070	-2.136632	14.788289	-2.427667	-3.293069	-14.211109
2031	32.907989	-17.372969	10.497676	25.902018	14.400719	11.230181	-5.925803	-6.793276
2032	32.528413	29.630283	12.884691	3.758812	24.831237	17.532307	-10.327857	14.231793
2033	29.697012	17.890612	-3.971273	23.368088	7.123419	-5.308828	-4.693813	-0.726338
2034	53.523930	12.228504	26.450729	44.895809	11.731775	3.703870	8.734888	6.900553
2035	19.990022	-3.749202	9.299850	-17.293272	4.744081	-4.644115	-0.884791	-0.394518
2036	15.059381	3.536655	11.598386	-8.930536	7.240978	-4.136064	-3.924800	4.463259
2037	17.028461	6.256579	-0.518475	-15.828925	9.783060	-5.809897	7.607423	2.020015
2038	17.885044	-2.321704	-1.087240	17.700350	6.006990	2.360823	-3.326455	-4.409665
2039	16.971930	-11.340368	-12.619102	0.448005	18.650314	-18.272602	3.687392	-0.591079
2040	20.660561	3.598315	-6.645150	-19.228960	15.552936	14.994571	3.136216	2.687156
2041	25.539720	18.112181	17.130613	-5.546919	7.670638	2.184356	-6.662659	-3.110667
2042	20.078447	6.014997	6.915878	-17.864336	4.369044	-4.096937	0.347529	1.477455
2043	35.632669	-29.486605	15.708509	-12.388299	4.094799	1.541229	2.427973	-2.914951
2044	19.776041	11.614989	-0.814459	-15.985008	20.941259	11.689610	0.419588	17.369896
2045	12.065065	-0.003094	-2.862345	-11.720613	34.123566	14.395839	29.186766	-10.262079
2046	17.683281	-8.216615	-12.706624	-9.150267	9.079271	-8.643335	-2.114873	-1.803672
2047	5.821260	4.591680	-2.071319	-2.917736	7.122896	-4.071359	4.229399	4.033841
2048	20.028368	-0.680650	-19.346903	5.135133	5.071722	-0.890334	-0.840500	4.921710
